0,59
0,112
0,268
0,292
0,338
0,830
0,998
0,1072
0,1309
0,1324
0,1717
0,1726
0,2886
0,3022
1,0
1,18
1,51
1,58
1,96
1,122
1,361
1,412
1,466
1,485
1,614
1,821
1,860
1,918
1,974
1,979
1,1172
1,1239
1,1323
1,1463
1,1480
1,1515
1,1529
1,1566
1,1624
1,1698
1,2006
1,2016
1,2044
1,2351
1,2398
1,2432
1,2515
1,2585
1,3000
2,0
2,656
2,1033
2,2234
2,2269
2,2496
2,2586
2,2925
2,3056
3,0
3,1
3,7
3,8
3,9
3,21
3,22
3,33
3,38
3,42
3,92
3,96
3,98
3,120
3,121
3,139
3,157
3,159
3,190
3,205
3,214
3,233
3,250
3,277
3,284
3,301
3,321
3,339
3,344
3,345
3,361
3,372
3,386
3,397
3,401
3,416
3,417
3,419
3,421
3,424
3,442
3,454
3,466
3,467
3,482
3,483
3,502
3,503
3,515
3,519
3,521
3,526
3,528
3,533
3,537
3,539
3,544
3,548
3,550
3,556
3,597
3,649
3,650
3,662
3,683
3,686
3,747
3,756
3,790
3,795
3,859
3,904
3,952
3,1079
3,1109
3,1124
3,1139
3,1354
3,1470
3,1589
3,1640
3,1845
3,1887
3,1909
3,1919
3,1936
3,2043
3,2074
3,2168
3,2169
3,2231
3,2235
3,2257
3,2278
3,2283
3,2314
3,2329
3,2374
3,2425
3,2497
3,2503
3,2530
3,2599
3,2731
3,2751
3,2763
3,2785
3,2796
3,2804
3,2826
3,2855
3,2874
3,2979
3,2980
3,2982
3,3043
3,3047
4,1776
4,1783
4,1800
4,1803
4,1846
4,1954
4,1966
4,2654
5,0
5,122
5,2212
5,2215
5,2283
5,2415
6,114
6,123
6,141
6,189
6,250
6,439
6,467
6,544
6,585
6,2782
6,2814
6,2951
7,65
7,250
7,301
7,387
7,574
7,1737
7,1984
7,1995
7,2006
7,2749
8,0
8,7
8,1825
8,1934
8,2026
8,2223
8,2588
9,39
9,160
9,312
9,332
9,399
9,465
9,468
9,488
9,494
9,496
9,1797
9,1895
9,1952
9,2197
9,2200
10,0
10,122
10,135
10,183
10,281
10,297
10,366
10,2184
11,0
11,1794
11,1938
11,1981
11,2029
11,2595
12,0
12,9
12,14
12,37
12,75
12,183
12,195
12,205
12,213
12,318
12,319
12,331
12,366
12,370
12,496
12,601
13,0
13,109
13,159
13,238
13,299
13,398
13,486
13,1397
13,1518
13,1570
13,1774
13,1775
13,1834
13,1843
13,1848
13,1870
13,1877
13,1954
13,2004
13,2016
13,2047
13,2169
13,2269
13,2385
13,2768
13,2873
13,2954
14,26
14,54
14,89
14,182
14,1814
14,1899
14,2233
14,2343
15,4
15,8
15,47
15,89
15,194
15,1899
15,2233
15,2343
16,1
16,117
16,137
16,153
16,173
16,174
16,231
16,240
16,362
16,375
16,1844
16,1932
16,2147
16,2296
16,2342
16,2405
16,2421
16,2464
16,2719
16,2790
16,2954
16,2982
16,2985
16,3013
17,1
17,7
17,195
17,213
17,447
17,511
17,528
18,1
18,40
18,60
18,192
18,197
18,208
18,233
18,314
18,363
18,394
18,466
18,481
18,497
18,609
18,648
18,678
18,684
18,790
18,1274
18,1402
18,1882
18,2497
18,2571
18,2962
19,1
19,38
19,58
19,63
19,71
19,72
19,180
19,192
19,203
19,219
19,250
19,357
19,394
19,439
19,462
19,467
19,480
19,510
19,546
19,655
19,853
19,1127
19,1940
19,2047
19,2163
19,2250
19,2263
19,2273
19,2299
19,2303
19,2319
19,2435
19,2461
19,2472
19,2476
19,2480
19,2531
19,2533
19,2719
19,2866
19,2872
19,2904
20,1
20,49
20,99
20,121
20,181
20,299
20,496
20,2655
21,1
21,266
21,443
21,1029
21,2624
21,2652
22,1
22,85
22,92
22,104
22,272
22,422
22,1839
22,1851
22,1859
22,1957
22,2367
22,2653
22,2757
23,8
23,112
23,173
23,180
23,478
23,947
23,1008
23,1159
23,1240
23,2345
23,2652
24,233
24,270
24,1860
24,1972
24,2175
24,2186
24,2361
24,2371
24,2797
24,2812
24,2814
24,2851
24,3033
24,3055
25,2
25,229
25,292
25,386
25,398
25,526
25,566
25,708
25,850
25,1123
25,1138
25,1217
25,1286
25,1585
25,1949
25,2051
25,2167
25,2168
25,2609
25,2619
25,2622
25,2629
25,2680
25,2728
25,2825
25,2827
25,2916
25,3028
26,2
26,214
26,270
26,301
26,329
26,343
26,344
26,386
26,394
26,440
26,444
26,481
26,486
26,488
26,519
26,570
26,597
26,609
26,610
26,624
26,643
26,646
26,672
26,674
26,1561
26,1866
26,1881
26,1956
26,2111
26,2175
26,2255
26,2311
26,2329
26,2351
26,2367
26,2436
26,2533
26,2601
26,2635
26,2719
26,2865
26,2987
27,2
27,1005
27,1012
27,1154
27,1168
27,1248
27,1335
27,1513
27,2220
27,2340
27,2370
28,294
28,323
28,760
28,991
28,1113
28,1182
28,1362
29,60
29,61
29,96
29,229
29,233
29,261
29,444
29,490
29,491
29,510
29,553
29,564
29,590
29,592
29,619
29,620
29,635
29,641
29,647
29,651
29,1353
29,1356
29,1378
29,1397
29,1448
29,1571
29,1728
29,2208
29,2212
29,2276
29,2389
29,2390
29,2418
29,2611
29,2774
29,2778
29,2829
29,2920
30,65
30,253
30,338
30,358
30,398
30,467
30,607
30,848
30,1029
30,1469
30,2533
31,250
31,442
31,443
31,463
31,544
31,626
31,1936
31,1985
31,2095
31,2456
31,2771
31,2811
32,30
32,143
32,165
32,330
32,350
32,355
32,356
32,465
32,479
32,616
32,641
32,1397
32,1765
32,2006
32,2045
32,2057
32,2135
32,2175
32,2178
32,2256
32,2286
32,2384
32,2566
32,2599
32,2602
32,2622
32,2641
32,2723
32,2737
32,2790
32,2794
32,3034
33,246
33,375
33,1949
33,2078
33,2169
33,2179
33,3053
34,3
34,30
34,112
34,431
34,434
34,537
34,542
34,565
34,669
34,673
34,2274
35,3
35,101
35,105
35,250
35,257
35,260
35,318
35,466
35,516
35,833
35,952
35,1367
35,1809
35,1896
35,1921
35,1949
35,2008
35,2034
35,2072
35,2102
35,2183
35,2338
35,2642
35,2693
35,2718
35,2790
35,2928
35,2939
35,2953
35,3030
36,3
36,81
36,234
36,340
36,547
36,2009
37,81
37,155
37,242
37,245
37,322
37,1778
37,1820
37,1821
37,1839
37,1875
37,1886
37,1905
37,1916
37,1941
37,2252
38,3
38,390
38,541
38,644
38,645
38,2712
39,241
39,253
39,310
39,2135
39,2350
39,2514
39,2714
39,2759
39,2761
39,2797
39,2813
39,2827
39,2966
40,3
40,1773
40,1798
40,1850
40,1854
40,1869
40,1880
40,2385
41,3
41,51
41,65
41,178
41,179
41,187
41,188
41,209
41,325
41,335
41,338
41,358
41,439
41,466
41,728
41,1014
41,2006
41,2314
41,2383
41,2413
41,2529
41,2536
41,2546
41,2777
42,3
42,32
42,123
42,213
42,227
42,278
42,320
42,322
42,419
42,437
42,454
42,481
42,483
42,485
42,544
42,548
42,549
42,566
42,619
42,620
42,626
42,627
42,628
42,632
42,646
42,647
42,739
42,837
42,841
42,871
42,996
42,1063
42,1609
42,1806
42,1834
42,1895
42,1936
42,1949
42,1963
42,1987
42,2042
42,2051
42,2090
42,2092
42,2117
42,2136
42,2178
42,2221
42,2234
42,2235
42,2241
42,2319
42,2321
42,2435
42,2567
42,2568
42,2612
42,2666
42,2729
42,2855
42,2869
42,2910
42,2911
42,2912
42,2920
42,2982
42,2997
42,3008
42,3009
42,3014
42,3052
43,3
43,6
43,35
43,70
43,141
43,233
43,255
43,268
43,282
43,298
43,309
43,310
43,337
43,349
43,396
43,434
43,444
43,451
43,452
43,482
43,523
43,524
43,525
43,666
43,2342
43,2545
43,2579
44,33
44,59
44,67
44,71
44,82
44,94
44,146
44,229
44,241
44,250
44,252
44,272
44,343
44,344
44,386
44,416
44,419
44,421
44,422
44,423
44,442
44,481
44,483
44,488
44,503
44,511
44,526
44,533
44,536
44,537
44,540
44,548
44,553
44,565
44,568
44,579
44,589
44,601
44,605
44,606
44,613
44,631
44,643
44,646
44,653
44,659
44,683
44,686
44,800
44,819
44,1544
44,1553
44,1557
44,1815
44,1852
44,1910
44,1911
44,1975
44,1985
44,1999
44,2007
44,2014
44,2039
44,2065
44,2070
44,2071
44,2116
44,2127
44,2133
44,2134
44,2168
44,2171
44,2196
44,2224
44,2232
44,2342
44,2343
44,2358
44,2413
44,2444
44,2466
44,2480
44,2494
44,2529
44,2530
44,2533
44,2552
44,2590
44,2635
44,2643
44,2690
44,2706
44,2785
44,2789
44,2804
44,2863
44,2865
44,2912
44,2971
44,2979
44,2982
44,2997
45,4
45,65
45,158
45,203
45,211
45,217
45,218
45,219
45,224
45,233
45,242
45,243
45,250
45,264
45,325
45,337
45,339
45,343
45,344
45,350
45,356
45,363
45,365
45,369
45,387
45,388
45,414
45,415
45,419
45,427
45,437
45,443
45,460
45,477
45,479
45,485
45,526
45,560
45,620
45,629
45,633
45,646
45,647
45,651
45,666
45,669
45,691
45,2342
45,2343
45,2432
45,2439
45,2443
45,2465
45,2481
45,2544
45,2545
45,2555
45,2566
45,2580
45,2674
45,2986
45,3031
46,34
46,59
46,65
46,153
46,225
46,268
46,396
46,397
46,398
46,403
46,405
46,440
46,524
46,525
46,526
46,789
46,837
46,841
46,842
46,937
46,963
46,1014
46,1033
46,1046
46,1302
46,1416
46,1620
46,1622
46,1650
46,1670
46,1860
46,1914
46,1936
46,1949
46,2006
46,2040
46,2063
46,2334
46,2390
46,2430
46,2433
46,2439
46,2505
46,2606
46,2638
46,2723
46,2752
46,2775
46,2908
46,2940
46,2975
46,3001
46,3006
46,3007
47,4
47,58
47,65
47,211
47,275
47,292
47,337
47,402
47,441
47,452
47,453
47,680
47,814
47,821
47,909
47,2224
47,2278
47,2279
47,2314
47,2367
47,2398
47,2425
47,2435
47,2442
47,2458
47,2466
47,2469
47,2494
47,2531
47,2533
47,2658
47,2676
47,2740
47,2742
47,2747
47,2796
47,2896
47,2900
47,2956
48,4
48,146
48,172
48,227
48,315
48,405
48,418
48,469
48,820
48,1762
48,1800
48,1832
48,1863
48,1919
48,1925
48,1936
48,1967
48,2024
48,2032
48,2067
48,2081
48,2095
48,2097
48,2100
48,2114
48,2154
48,2164
49,154
49,204
49,214
49,233
49,302
49,320
49,358
49,363
49,383
49,391
49,394
49,419
49,442
49,467
49,475
49,477
49,483
49,497
49,521
49,526
49,536
49,553
49,564
49,605
49,650
49,668
49,670
49,695
49,1936
49,1994
49,2039
49,2071
49,2091
49,2116
49,2134
49,2138
49,2148
49,2158
49,2233
49,2266
49,2331
49,2373
49,2415
49,2421
49,2426
49,2464
49,2562
49,2566
49,2596
49,2665
49,2675
49,2739
49,2786
49,2794
49,2859
49,2980
49,2982
50,22
50,63
50,106
50,109
50,203
50,211
50,218
50,249
50,258
50,259
50,260
50,262
50,317
50,361
50,363
50,383
50,398
50,422
50,442
50,467
50,477
50,597
50,768
50,780
50,785
50,931
50,941
50,975
50,1057
50,1070
50,1178
50,1384
50,1398
50,1437
50,1525
50,1526
50,1537
50,1613
50,2210
50,2298
50,2373
50,2535
50,2564
50,2599
50,2975
50,2987
51,4
51,196
51,292
51,433
51,439
51,478
51,949
51,1378
51,2061
51,2251
51,2465
52,4
52,211
52,238
52,443
52,448
52,472
52,561
52,599
52,656
52,680
52,1930
52,1949
52,2010
52,2049
52,2065
52,2103
52,2112
52,2125
52,2152
52,2176
52,2210
52,2241
52,2246
52,2258
52,2402
52,2411
52,3039
53,4
53,112
53,146
53,214
53,224
53,227
53,230
53,233
53,286
53,287
53,288
53,320
53,348
53,360
53,389
53,416
53,417
53,419
53,437
53,439
53,441
53,442
53,466
53,467
53,477
53,478
53,481
53,502
53,503
53,513
53,526
53,533
53,546
53,549
53,550
53,551
53,563
53,565
53,567
53,595
53,596
53,619
53,624
53,628
53,634
53,646
53,647
53,673
53,684
53,686
53,800
53,1356
53,1447
53,2025
53,2298
53,2343
53,2739
53,2804
53,2878
53,3042
53,3043
54,5
54,1784
54,1828
54,1829
54,1865
54,1900
54,2028
55,113
55,320
55,337
55,472
55,475
55,641
55,650
55,1037
55,1159
55,1420
55,1488
55,2116
55,2153
55,2170
55,2243
55,2245
55,2320
55,2382
55,2657
55,2796
55,2890
56,256
56,319
56,322
56,439
56,487
56,590
56,640
56,909
56,947
56,1008
56,1129
56,1201
56,1242
56,1255
56,1385
56,1429
56,1432
56,1552
56,2298
56,2544
56,2666
56,2737
56,2794
56,2825
56,2962
56,3002
57,51
57,57
57,117
57,180
57,212
57,214
57,215
57,242
57,278
57,349
57,373
57,437
57,632
57,2252
57,2272
57,2283
57,2289
57,2436
57,2439
57,2442
57,2466
57,2561
57,2684
58,109
58,981
58,1765
58,1879
58,1938
58,1966
58,1980
58,2094
59,5
59,13
59,40
59,79
59,359
59,1797
59,1821
59,1828
59,1865
59,2632
59,2654
60,5
60,250
60,275
60,351
60,352
60,356
60,357
60,398
60,694
60,716
60,1178
60,1224
60,1241
60,1438
60,1469
60,1528
60,1758
60,2497
60,2705
60,2813
61,5
61,59
61,75
61,255
61,289
61,325
61,365
61,2585
61,2604
62,5
62,328
62,423
62,1771
62,2287
62,2340
62,2406
63,5
63,206
63,248
63,326
63,447
63,597
63,610
63,746
63,753
63,1129
63,1137
63,1334
63,1562
63,1731
63,2949
64,58
64,59
64,72
64,233
64,300
64,304
64,344
64,362
64,398
64,407
64,422
64,508
64,668
64,799
64,865
64,866
64,867
64,879
64,956
64,961
64,978
64,992
64,1082
64,1198
64,1247
64,1310
64,1312
64,1415
64,1471
64,1479
64,1481
64,1514
64,1563
64,1603
64,1679
64,1983
64,2077
64,2130
64,2167
64,2168
64,2325
64,2350
64,2468
64,2483
64,2518
64,2607
64,2701
64,2810
65,65
65,103
65,109
65,192
65,213
65,219
65,220
65,227
65,230
65,231
65,233
65,268
65,277
65,278
65,289
65,308
65,320
65,353
65,357
65,389
65,394
65,399
65,419
65,421
65,442
65,462
65,465
65,467
65,480
65,481
65,511
65,521
65,522
65,524
65,528
65,532
65,533
65,534
65,536
65,537
65,544
65,558
65,563
65,566
65,592
65,603
65,605
65,606
65,619
65,620
65,622
65,623
65,624
65,626
65,627
65,633
65,1862
65,1890
65,1913
65,1949
65,2090
65,2101
65,2110
65,2183
65,2251
65,2281
65,2313
65,2318
65,2385
65,2412
65,2414
65,2483
65,2506
65,2515
65,2680
65,2690
65,2702
65,2778
65,2816
65,2847
65,2851
65,2863
65,2893
65,2905
66,66
66,73
66,1776
66,1781
66,1797
66,1806
66,1815
66,1821
66,1841
66,1848
66,1870
66,1903
66,1954
66,1976
66,2032
66,2203
66,2256
67,5
67,13
67,22
67,313
67,344
67,345
67,355
67,403
67,442
67,453
67,519
67,1111
67,1207
67,1214
67,1221
67,1349
67,1435
67,1449
67,1522
67,1526
67,1555
67,1592
67,1625
67,1666
67,1703
67,1741
67,2485
67,2782
67,2787
67,2814
67,2960
67,3029
67,3055
68,5
68,306
68,364
68,439
68,1362
68,2242
68,2331
68,2349
68,2652
68,2690
68,2867
68,2945
69,13
69,305
69,340
69,372
69,407
69,437
69,469
69,477
69,753
69,1128
69,1129
69,1741
69,2518
69,2698
69,2812
70,13
70,36
70,149
70,192
70,231
70,254
70,279
70,293
70,301
70,365
70,419
70,421
70,428
70,437
70,467
70,486
70,497
70,526
70,544
70,561
70,608
70,656
70,680
70,1293
70,2214
70,2224
70,2285
70,2289
70,2381
70,2435
70,2442
70,2443
70,2461
70,2483
70,2505
70,2522
70,2530
70,2636
70,2727
70,2764
70,2883
70,3028
70,3034
71,5
71,363
71,1181
71,1866
71,1958
71,1972
71,2060
71,2097
72,337
72,356
72,390
72,439
72,499
72,546
72,624
72,677
72,681
72,814
72,1224
72,2286
72,2310
72,2469
72,2521
72,2563
72,2814
73,5
73,112
73,601
73,1866
73,1924
73,2112
73,2217
73,2253
73,2262
73,2469
73,2494
73,2513
73,2520
73,2657
73,2670
73,2817
73,2828
73,2835
73,2869
73,2900
74,53
74,54
74,243
74,250
74,262
74,282
74,310
74,365
74,375
74,439
74,470
74,478
74,527
74,582
74,597
74,695
74,699
74,2064
74,2321
74,2649
74,2662
74,2756
74,2800
74,2842
74,2863
74,2892
74,2893
74,2923
74,2952
75,1175
75,1863
75,1936
75,2223
75,2240
75,2286
75,2653
76,28
76,65
76,203
76,220
76,292
76,360
76,387
76,394
76,413
76,419
76,445
76,456
76,464
76,526
76,545
76,770
76,962
76,1030
76,1186
76,1468
76,1714
76,1715
76,2293
76,2475
76,2547
76,2670
76,2674
76,2675
76,2684
76,2754
76,2908
76,2935
76,2972
77,65
77,88
77,156
77,172
77,234
77,254
77,640
77,1768
77,2203
77,2885
78,6
78,27
78,28
78,36
78,43
78,64
78,93
78,857
78,1768
79,26
79,65
79,219
79,243
79,340
79,649
79,699
79,1010
79,1766
79,1931
79,1983
79,2265
79,2410
79,2455
79,2458
79,2465
79,2469
79,2530
79,2559
79,2589
79,2612
79,2781
79,2925
80,23
80,44
80,66
80,86
80,122
80,127
80,128
80,148
80,163
80,171
80,282
80,2442
80,2497
81,6
81,26
81,28
81,127
81,141
81,147
81,241
81,383
81,386
81,1766
81,2222
81,2547
81,2577
81,2794
81,2940
82,29
82,429
82,441
82,762
82,1128
82,2044
82,2046
82,2265
82,2296
82,2328
82,2358
82,2420
82,2464
82,2567
82,2658
82,2718
82,2873
82,2908
82,2998
82,3014
83,58
83,98
83,123
83,125
83,185
83,191
83,209
83,219
83,235
83,240
83,330
83,338
83,368
83,530
83,546
83,682
83,892
83,1127
83,1914
83,1932
83,2093
83,2277
83,2283
83,2342
83,2347
83,2357
83,2411
83,2463
83,2535
83,2571
83,2656
83,2671
83,2796
83,2898
83,2962
83,2986
84,6
84,123
84,141
84,190
84,242
84,250
84,290
84,314
84,340
84,352
84,396
84,418
84,545
84,559
84,746
84,837
84,853
84,859
84,987
84,1106
84,1140
84,1153
84,1172
84,1913
84,1923
84,1936
84,1949
84,2040
84,2081
84,2191
84,2251
84,2425
84,2426
84,2436
84,2468
84,2474
84,2479
84,2480
84,2547
84,2676
84,2790
84,2901
85,321
85,431
85,911
85,2252
85,2273
85,2322
85,2342
85,2381
85,2413
85,2441
85,2545
85,2612
85,2660
85,2684
